CRN,AXLE_CNT,CARGO_BD_TYPE,CARRIER_ADDR_1,CARRIER_ADDR_2,CARRIER_ADDR_CITY,CARRIER_ADDR_STATE,CARRIER_ADDR_ZIP,CARRIER_NM,CARRIER_TEL,GVWR,HAZMAT_CD1,HAZMAT_CD2,HAZMAT_CD3,HAZMAT_CD4,HAZMAT_IND,HAZMAT_REL_IND1,HAZMAT_REL_IND2,HAZMAT_REL_IND3,HAZMAT_REL_IND4,ICC_NUM,OSIZE_LOAD_IND,PUC_NUM,UNIT_NUM,USDOT_NUM,VEH_CONFIG_CD
2020076745,3.0,0,6300 PHILADELPHIA PIKE,,CLAYMONT,DE,19703,AMERIBULK TRANSPORT LLC,3027921190.0,18000.0,,,,,N,,,,,,N,,1,663114.0,4
2020078382,99.0,9,99,,999,PA,99999,J F HUEBNER & SON INC,9999999999.0,11300.0,,,,,N,,,,,,,,2,,99
2020079692,99.0,9,4501 STENTON AVE,,PHILADELPHIA,PA,19144,MR KITT'S SERVICE CENTER INC,2158820073.0,25500.0,,,,,N,,,,,,N,,2,2791909.0,98
2020080527,99.0,9,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,99
2020083240,99.0,1,847 KING GEORGE ROAD,,FORDS,NJ,08863,MAGNOLIA LOGISTICS INC,9084327951.0,80000.0,,,,,N,,,,,,N,,2,2558101.0,8
2020087740,99.0,8,1234 MARKET ST,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,13
2020092503,99.0,1,324 E WHITE HORSE PIKE,,GALLOWAY,NJ,08025,JUST FOUR WHEELS,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,99
2020096054,99.0,3,415 SPINGFIELD AVE,,PINE BEACH,NJ,08741,DIAMONDBACK TOWING,6095568267.0,999999.0,,,,,N,,,,,,N,,2,,99
2020097406,2.0,1,1500 RAHWAY AVE.,,AVENEL,NJ,07001,ACV ENVIRONMENTAL,7323407501.0,66000.0,,,,,N,,,,,,N,,1,345921.0,3
2020103033,99.0,8,1234 MARKET ST,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,13
2020105327,99.0,9,2300 STATION RD,,NORTH CHESTERFIELD,VA,23234,RYDER TRUCK RENTAL,9999999999.0,999999.0,,,,,N,,,,,,N,,3,,99
2021004142,99.0,8,1234 MARKET ST,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,13
2021013340,99.0,9,UNK,,UNK,ZZ,99999,UNK,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,99
2020007373,1.0,1,7300 LINBERGTH BLVD FRNT,,PHILADELPHIA,PA,19153,UNITED STATES POSTAL SERVICE,8772758777.0,46000.0,,,,,N,,,,,,N,,1,7532400.0,9
2020009263,99.0,9,99,,PHILADELPHIA,PA,99999,BENTLEY TRUCK SERVICES INC,9999999999.0,25950.0,,,,,N,,,,,,N,,2,,99
2020009265,4.0,4,100 S BROAD ST,,PHILA,PA,10110,CITY OF PHILADELPHIA,2156831700.0,73280.0,,,,,N,,,,,,N,,1,9999999.0,4
2020010058,99.0,8,1234 MARKET ST,,PHILA,PA,19107,SEPTA,2155288574.0,27500.0,,,,,N,,,,,,N,,2,,13
2020011432,2.0,8,1234 MARKET ST,,PHILADELPHIA,PA,19107,SEPTA,2155807800.0,42280.0,,,,,N,,,,,,N,,1,10206.0,13
2020016624,5.0,1,900 JULIAN LANE,,BEAR,DE,19701,EASTERN MAIL TRANSPORT  INC,3208380500.0,80000.0,,,,,N,,,,,,N,,1,189683.0,8
2020016748,99.0,8,440 N BROAD ST,,PHILADELPHIA,PA,19130,SCHOOL DISTRICT OF PHILADELPHIA,2154000000.0,999999.0,,,,,N,,,,,,Y,,1,,12
2020017657,99.0,8,440 N BROAD,,PHILADELPHIA,PA,19130,SCHOOL DISTRICT OF PHILADELPHIA,9999999999.0,36200.0,,,,,N,,,,,,N,,1,,12
2020020070,5.0,0,455 KEHOE,,CAROL STREAM,IL,60188,BLACK HORSE CARRIERS,6306908900.0,80000.0,,,,,N,,,,,,N,,2,807505.0,8
2020020182,99.0,8,1234 MARKET ST,,PHILA,PA,19107,SEPTA,2155807800.0,12000.0,,,,,N,,,,,,N,,1,,13
2020022366,3.0,3,5765 COUNTY ROUTE 14,,CHASE MILLS,NY,13621,QUINTAVALLE HERCULES C2,3152120374.0,80000.0,,,,,N,,,,,,N,,1,1972608.0,8
2020023259,3.0,1,2001 HYLAND AVENUE  P O BOX 10,,KAUKAUNA,WI,54130,V & S NIDWEST CARRIERS,8008764330.0,80000.0,,,,,N,,,,,,N,,3,292644.0,8
2020024189,2.0,8,7700 STATE RD,,PHILADELPHIA,PA,19140,YELLOW BIRD,0.0,29000.0,,,,,N,,,,,,N,,1,27344.0,12
2020024665,99.0,9,99,,99,PA,99999,GENTILE,9999999999.0,25900.0,,,,,N,,,,,,N,,1,,99
2020027599,99.0,1,68 NATIONAL DR,,GLASTONBURY,CT,06033,CAMDEN FLOORING CO,8566624830.0,26000.0,,,,,N,,,,,,N,,1,177779.0,9
2020032327,3.0,9,1600 LOWER RD STE3,,LINDEN,NJ,07036,MARINE CARGO INC,9085231100.0,80000.0,,,,,N,,,,,,N,,1,2335457.0,8
2020032330,99.0,1,55 EMERSON PLZ,,EMERSON,NJ,07630,SUNRISE CO,2018159798.0,26000.0,,,,,N,,,,,,N,,1,3360110.0,9
2020032525,99.0,9,99,,PHILA,PA,99999,CITY OF PHILA,9999999999.0,37000.0,,,,,N,,,,,,N,,2,,99
2020033399,99.0,8,1234 MARKET ST,,PHILA,PA,99999,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,13
2020035275,3.0,1,134 LAUREL RD,,PITMAN,NJ,08071,CAMPBELL'S AUTO EXPRESS,8565898300.0,65000.0,,,,,N,,,,,,N,A-00112743,3,23705.0,8
2020036587,3.0,0,1535 NEW HOPE CHURCH RD,,TUNNEL HILL,GA,30755,US XPRESS,9999999999.0,17000.0,,,,,N,,,,,,N,,1,303024.0,4
2020036852,4.0,4,1420 CLARION ST,,READING,PA,19601,DELAWARE VALLEY CONTRACTORS INC,6103727390.0,73280.0,,,,,N,,,,,,N,,2,525249.0,4
2020043956,99.0,1,5959 COCA COLA AVENUE,,PORTAGE,IN,46368,THE MARTIN BROWER COMPANY LLC,4848756242.0,80000.0,,,,,N,,,,,,N,,1,148192.0,8
2020044235,5.0,1,510 S ENTERPRISE BLVD,,LABANON,IN,46052,NATIONAL FREIGHT INC,3178761815.0,80000.0,,,,,N,,,,,,N,,1,1486168.0,8
2020051907,99.0,8,99,,PHILA,PA,99999,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,13
2020051920,99.0,8,1234 MARKET ST,,PHILA,PA,99999,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,13
2020052080,2.0,1,900 EAST 8TH ST,,KING OF PRUSSIA,PA,19406,IMGE FIRST ULTIMATE HOLDINGS,8559064009.0,18000.0,,,,,N,,,,,,N,,2,1592120.0,3
2020054125,99.0,9,99,,99,KS,99999,OTR LEASING LLC,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,99
2020057204,5.0,9,10000 BESSIE COLEMAN DRIVE,,CHICAGO,IL,60666,PV HOLDING CORPORATION,7738254642.0,80000.0,,,,,N,,,,,,N,,2,682551.0,8
2020061135,3.0,0,4500 SALISBURY ROAD 3RD FLOOR,,JACKSONVILLE,FL,32216,RAILPORT SERVICES LLC,9048530857.0,18500.0,,,,,N,,,,,,N,,1,1852080.0,8
2020064888,99.0,1,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,999999.0,,,,,N,,,,,,N,,3,,99
2020065770,99.0,8,1234 MARKET STREET,,PHILADELPHIA,PA,19107,SOUTHEASTERN PA TRANSPORTATION,0.0,999999.0,,,,,N,,,,,,N,,1,,13
2020066435,99.0,8,1234 MARKET ST,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,13
2020067309,99.0,4,10059 SANDMEYER LANE,,PHILADELPHIA,PA,19116,SERAVELLI INC,2159696500.0,15000.0,,,,,N,,,,,,N,,3,,9
2020070629,5.0,3,320 E. SMOKE TREE TERR.,,JOHNS CREEK,GA,30005,TOVA TRUCKING INC,6784379272.0,80000.0,,,,,N,,,,,,N,,1,1689980.0,8
2020075035,99.0,9,UNKNOWN,,UNKNOWN,ZZ,99999,GROVE,9999999999.0,99.0,,,,,N,,,,,,U,A-00000000,2,99.0,99
2020080455,3.0,4,667 SOUTH AVE,,SCANE,PA,19018,HYBRID TRUX LLC,6108092027.0,999999.0,,,,,N,,,,,,N,,2,1976741.0,9
2020082415,2.0,1,5701 TACONY ST,,PHILA,PA,19135,DEITS AND WASON,8003331874.0,33000.0,,,,,N,,,,,,N,,3,179189.0,9
2020083791,5.0,1,1313 GLADYS ST,,COLLINSVILLE,IL,62234,DAVIS MAIL SERVICE,9042079290.0,80000.0,,,,,N,,,,,,N,,2,1787026.0,8
2020085476,99.0,8,114 CALLOWHILL ST,,PHILADELPHIA,PA,19123,IMPERIAL PARKING US INC,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,10
2020089968,4.0,0,167 BRADDOCK AVE.,,HAMMONTON,NJ,08037,PHASE 3 TRUCKING,6095611599.0,80000.0,3.0,,,,Y,2.0,,,,,N,,1,57789.0,8
2020090750,99.0,9,1592 RTE 38 PO BX 619,,LUMBERTON,NJ,08048,MILLER AUTO LEASING,9999999999.0,999999.0,,,,,N,,,,,,N,,5,,99
2020091093,99.0,8,1234 MARKET ST,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,13
2020096011,99.0,8,1234 MARKET ST,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,13
2020096400,99.0,9,UNK,,UNK,ZZ,99999,IMPULS AUTO INC,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,99
2020097237,99.0,8,1234 MARKET ST,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,13
2020097741,3.0,1,148 E STREET RD UNIT 241,,FEASTERVILLE,PA,19053,METROPOLITAN WASTE SYSTEMS INC,2153385050.0,80000.0,,,,,N,,,,,,U,,1,3419191.0,9
2020105506,2.0,1,601 SOUTH CAROLINE ST,,BALTIMORE,MD,21231,NORTHEAST FOODS INC,8007692867.0,54000.0,,,,,N,,,,,,N,,2,247538.0,8
2020109702,5.0,1,2301 GARRY ROAD,,CINNAMINSON,NJ,08077,ALTOS EXPRESS INC,8568296900.0,28000.0,,,,,N,,,,,,N,,1,128799.0,8
2020000481,99.0,8,6971 NORWITCH DR,,PHILADELPHIA,PA,19153,TRANSPORTATION LEE,2672066751.0,28643.0,,,,,N,,,,,,N,,1,842128.0,13
2020004215,5.0,1,"5816 LANKERSHIM BLVD., STE A",,N. HOLLYWOOD,CA,91601,TRUBLU FRIEGHT INC,3235031871.0,80000.0,,,,,N,,,,,,N,,2,1307503.0,8
2020012181,3.0,1,287 S RANDOLPHVILLE RD STE 2,,PISCATAWAY,NJ,08854,FERRARO FOODS TRANSPORTATION,7324243400.0,52000.0,,,,,N,,,,,,N,,1,3117697.0,9
2020017414,2.0,3,908 DEKALB ST,,BRIDGEPORT,PA,19405,GIANNONE ENTERPRISES,4844290895.0,16000.0,,,,,N,,,,,,N,,2,,3
2020020361,4.0,9,1961 HARTEL AVENUE,,LEVITTOWN,PA,19057,VELTRI INC,2159466400.0,65000.0,,,,,N,,,,,,N,,2,398991.0,9
2020023495,99.0,8,710 N DELAWARE AVE,,PHILADELPHIA,PA,19123,GREYHOUND,2159314051.0,48000.0,,,,,N,,,,,,N,,1,,13
2020027231,99.0,6,751 BROADWAY,,PATERSON,NJ,07514,"KJJ TRANSPORT COR, P",8622327472.0,80000.0,,,,,N,,,,,,N,,2,3132308.0,8
2020027385,3.0,9,915 SOUTH BLACK HORSE PIKE,,BLACKWOOD,NJ,08012,AP CONSTRUCTION INC,0.0,80000.0,,,,,N,,,,,,N,,2,,8
2020028374,99.0,9,99,,99,PA,99999,CEDAR FARMS INC,9999999999.0,26000.0,,,,,N,,,,,,N,,2,,99
2020032053,3.0,1,1088 COUNTY RD,,HOLGATE,OH,43527,ZACHRICH TRANSPORTATION INC,4197625701.0,80000.0,,,,,N,,,,,,N,,2,5615860.0,8
2020032682,99.0,8,99,,PHILA,PA,99999,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,13
2020033699,99.0,8,1234 MARKET ST,,PHILA,PA,99999,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,13
2020037328,5.0,1,1025 JEFFERSON CHASE WAY,,BLACKLICK,OH,43004,SOMERICAN FREIGHT LLC,8004354010.0,999999.0,,,,,N,,,,,,N,,2,241572.0,8
2020037546,2.0,7,107 SILVIA STREET,,EWING,NJ,08628,WASTE MANAGEMEN OF PA INC,6102846600.0,19500.0,,,,,N,,,,,,N,,4,344050.0,3
2020044432,2.0,1,2512 ORTHODOX ST,,PHILADELPHIA,PA,19137,CONCRETE CUTTING SYSTEMS,2155330652.0,11400.0,,,,,N,,,,,,N,,1,997546.0,9
2020045798,2.0,1,666 W. GERMANTOWN PIKE,,PLYMOUTH MEETING P,PA,19462,PHILADELPHIA LOCKSMITH,2674444674.0,,,,,,N,,,,,,,,1,,2
2020050699,4.0,9,197 SWAMP CREEK ROAD,,GILBERTSVILLE,PA,19525,WASTE MANAGEMENT,0.0,77500.0,,,,,,,,,,,Y,,2,344050.0,99
2020052080,2.0,1,3616 S GALLOWAY ST,,PHILADELPHIA,PA,19148,PHILABUNDANCE,2153390900.0,16000.0,,,,,N,,,,,,N,,1,625019.0,3
2020056802,99.0,9,99,,99,PA,99999,BUTCHER,9999999999.0,14500.0,,,,,N,,,,,,N,,2,,99
2020058848,99.0,9,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,99
2020060194,3.0,1,8033 FLINT ST # 200,,LENEZA,KS,66214,AMAZON,9176188690.0,80000.0,,,,,N,,,,,,N,,1,3376555.0,8
2020060551,4.0,7,4300 RISING SUN AVENUE,,PHILADELPHIA,PA,19140,RICHARD S BURNS & COMPANY INC,2153246377.0,73280.0,,,,,N,,,,,,U,,1,362745.0,9
2020060570,99.0,9,99,,99,PA,99999,CHAU,9999999999.0,12000.0,,,,,N,,,,,,N,,6,,99
2020062814,99.0,9,99,,99,PA,99999,METRO BEVERAGES OF PHILA,9999999999.0,25999.0,,,,,N,,,,,,N,,2,,99
2020062830,99.0,9,UNKNOWN,,UNKNOWN,ZZ,99999,MOTOR CARRIERS,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,99
2020062946,99.0,1,99,,99,NJ,99999,AERDUX,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,99
2020064004,2.0,4,77 CANYON RD,,LEVITTOWN,PA,19057,PATRIOT FORCE AND IRON WORKS,8883362464.0,12000.0,,,,,N,,,,,,N,,2,2300078.0,98
2020065189,5.0,1,1359 WOODLANE RD,,EASTAMPTON,NJ,08060,JHAJJ TRUCKING LLC,6097897701.0,80000.0,,,,,N,,,,,,N,,2,2587994.0,8
2020066280,3.0,1,305 MICRO DR,,JONESTOWN,PA,17038,PPC LOGISTICS INC,7179390466.0,58400.0,,,,,N,,,,,,N,,2,2511368.0,9
2020067953,99.0,8,1234 MARKET ST,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,13
2020068092,99.0,9,UNKNOWN,,UNKNOWN,ZZ,99999-9999,UNKNOWN,9999999999.0,26001.0,,,,,N,,,,,,U,,2,99999999.0,99
2020076740,3.0,1,650 4TH AVE,,LINDENWOLD,NJ,08021,MANJARRES TRANSPORTATION LLC,6097072781.0,80000.0,,,,,N,,,,,,N,,1,1750497.0,8
2020078717,99.0,7,100 S BROAD ST,,PHILADELPHIA,PA,19110,CITY OF PHILADELPHIA,2156861825.0,60000.0,,,,,N,,,,,,N,,1,9999999.0,9
2020079486,99.0,9,99,,99,PA,99999,MULTI FLO INDUSTRIES INC,9999999999.0,14500.0,,,,,N,,,,,,N,,2,,99
2020080431,2.0,6,220 STOKES AVENUE,,EWING,NJ,08638,RICKYS AUTO,6098881109.0,16500.0,,,,,N,,,,,,N,,2,2880390.0,98
2020084331,99.0,9,UNK,,UNK,ZZ,99999,UNK,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,99
2020084650,2.0,3,239 MADISON AVENUE SUITE C,,WARMINSTER,PA,18974,OLYMPIC SERVICES INC,2153234502.0,17950.0,,,,,N,,,,,,N,,1,2564577.0,3
2020088990,2.0,8,2905 ABBOTTSFORD AVE,,PHILADELPHIA,PA,19129,PHILLY TRANSPORTATION LLC,2674608698.0,31000.0,,,,,N,,,,,,N,,3,1497653.0,12
2020089265,2.0,1,1050 SWEDESFORD RD,,BERWYN,PA,19312,PECO,2154109875.0,25500.0,,,,,N,,,,,,N,,1,6612.0,9
2020094372,2.0,1,100 LAWRENCE DR,,WEST CHESTER,PA,19380,WAYNE MOVING AND STORAGE,6104366683.0,26000.0,,,,,N,,,,,,N,,4,125550.0,9
2020094520,99.0,9,701 MARKET ST STE 5400,,PHILA,PA,19106,PHILA PARKING AUTHORITY,9999999999.0,18750.0,,,,,N,,,,,,N,,1,,99
2020094825,3.0,7,197 SWAMP CREEK RD,,GILBERTSVILLE,PA,19525,WASTE MANAGEMENT OF PA,6106267500.0,73280.0,,,,,N,,,,,,N,,2,344050.0,99
2020097740,3.0,0,330 E ESEX AVE APT B,,LANSDOWNE,PA,19050,HINNEH TRUCKING INC,2673942703.0,17500.0,,,,,N,,,,,,N,,1,1029373.0,4
2020098018,2.0,1,650 SOMERSET ST APT C68,,N PLAINFIELD,NJ,07060,JCNS TRUCKING LLC,9089223091.0,25900.0,,,,,N,,,,,,N,,1,2911955.0,3
2020100451,4.0,9,250 PEHLE STE 503,,SADDLE BROOK,NJ,07663,EASTERN CONCRETE MATERIALS INC,6105326290.0,73280.0,,,,,N,,,,,,N,,1,237235.0,4
2020105500,2.0,0,17TH &ARSENAL BLVD,,HARRISBURG,PA,17120,PENNDOT OFFICIAL USETRUCK,9999999999.0,38000.0,,,,,N,,,,,,N,,2,902072.0,6
2020108550,3.0,0,2337 S 62ND ST,,PHILADELPHIA,PA,19142,"3D ENTERPRISE, LLC.",2678255905.0,80000.0,,,,,N,,,,,,N,,2,3516584.0,7
2020110202,3.0,0,1673 S MARKET BLVD,,CHEHALIS,WA,98532,BAD HOMBRES TRUCKING INC,3472285964.0,80000.0,,,,,N,,,,,,N,,1,3234576.0,7
2020110921,3.0,9,853 SAINT JOHNS ROAD,,DRUMS,PA,18222,ENGLE-HAMBRIGHT & DAVIES INC,7173945861.0,13000.0,,,,,N,,,,,,N,,2,2174721.0,8
2020113051,5.0,1,101 JAKES WAY,,FEASTERVILLE TREVOSE,PA,19053,N TRANS INC,2676862191.0,31000.0,,,,,N,,,,,,N,,2,2171423.0,8
2021006195,99.0,9,6958 TORRESDALE AVE,,PHILA,PA,19135,JAMES J ANDERSON CONSTRUCTION,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,99
2020014826,99.0,9,4700 JEFFERSON ST,,PHILADELPHIA,PA,19131,CST LLC,2672335612.0,14990.0,,,,,N,,,,,,N,,1,1457995.0,99
2020014884,2.0,8,200 HAHN RD,,PITTSBURGH,PA,15209,FIRST STUDENT,8559431466.0,29800.0,,,,,N,,,,,,N,,2,354406.0,12
2020016283,99.0,8,600 VINE T SUITE 1400,,CINCINNATI,OH,45202,FIRST STUDENT INC,2150000000.0,999999.0,,,,,N,,,,,,N,,1,68583.0,12
2020019867,2.0,9,208 TOMLINSON RD,,PHILADELPHIA,PA,19116,SVS TRUCKING,2150000000.0,54600.0,,,,,N,,,,,,N,,2,3189657.0,99
2020025526,99.0,2,228 GARDEN RD PO BOX 756,,PITTSGROVE TWP,NJ,08318,L JAY'S LEASING,7063241234.0,80000.0,,,,,N,,,,,,N,,1,1854580.0,9
2020027685,2.0,1,1069 STATE ROUTE 46 EAST,,BATESVILE,IN,47006,HLL-ROM,8887361106.0,26000.0,,,,,N,,,,,,N,,1,93340.0,3
2020030542,99.0,7,100 S. BROAD ST. 3RD FL.,,PHILADELPHIA,PA,19110,PHILADELPHIA,2156855489.0,62000.0,,,,,N,,,,,,N,,2,,5
2020031551,99.0,9,99,,99,PA,99999,FLEET MANAGEMENT,9999999999.0,60000.0,,,,,N,,,,,,N,,1,,99
2020033082,99.0,8,99,,PHILA,PA,99999,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,13
2020033704,2.0,1,5117 TORRESDALE AVE 19124,,PHILADELPHIA,PA,19124,PRODUCE TRUCK,9999999999.0,26000.0,,,,,N,,,,,,N,,1,,3
2020034196,3.0,0,8222 BATES ROAD,,LORTON,VA,22079,BTR-WAY LOGISTICS LLC,6159998675.0,80000.0,,,,,N,,,,,,N,,1,2843775.0,9
2020035021,99.0,8,1234 MARKET ST,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,13
2020037537,3.0,1,2704 GRANVILLE AVE,,MELROSE PARK,IL,60164,SIT EXPEDITORS INC,7736485765.0,80000.0,,,,,N,,,,,,N,,1,2478830.0,8
2020038136,99.0,8,1234 MARKET ST,,PHILA,PA,17102,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,13
2020039847,3.0,9,173 ROUTE 526,,ALLENTON,NJ,08501,WORLD LOGISTICS,6092596102.0,80000.0,,,,,N,,,,,,N,,1,823590.0,8
2020040129,99.0,3,4 ESTER BROOK LANE,,CHERRY HILL,NJ,08883,RIGGS DISTLER,3023326195.0,26000.0,,,,,N,,,,,,N,,1,483910.0,9
2020043522,99.0,8,99,,PHILA,PA,99999,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,13
2020046782,99.0,9,2950 STATE ROAD,,PHILADELPHIA,PA,19020,PENN JERSEY,2157570574.0,999999.0,,,,,N,,,,,,N,,1,,8
2020047140,3.0,1,5852 CHSTNUT ST,,PHILADELPHIA,PA,19139,DCM LOGISTICS INC,2677709570.0,33000.0,,,,,N,,,,,,N,,3,2963885.0,9
2020047709,99.0,9,99,,99,PA,99999,MAMOUN MM LOGISTICS INC,9999999999.0,11500.0,,,,,N,,,,,,N,,2,,99
2020048773,99.0,1,2800 GRANT AVE,,PHILADELPHIA,PA,19114,MULLER INC,9999999999.0,33000.0,,,,,N,,,,,,N,,2,,9
2020049019,99.0,8,99,,99,PA,99999,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,13
2020051576,99.0,1,UNKNOWN,,UNKNOWN,ZZ,99999,PENSKE TRUCK RENTAL,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,99
2020051690,99.0,8,1234 MARKET ST,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,13
2020053556,99.0,9,99,,99,PA,99999,BALA MOTOR SPORTS INC,9999999999.0,999999.0,,,,,N,,,,,,N,,3,,99
2020055730,99.0,9,100 S BROAD ST 3RD FLOOR,,PHILADELPHIA,PA,19110,CITY OF PHILADELPHIA,9999999999.0,,,,,,,,,,,,U,,3,99999999.0,99
2020059357,3.0,1,246 BRIDGE AVE,,RED BANK,NJ,07701,ALLIANCE CARRIERS LLC,7326184151.0,41783.0,,,,,N,,,,,,N,,2,2443991.0,9
2020061259,99.0,1,99,,99,PA,99999,PHILADELPHIA EXTRACT CO INC,9999999999.0,11000.0,,,,,N,,,,,,N,,1,,99
2020062822,99.0,9,940 RIVER RD,,CROYDON,PA,19021,UNIFIRST CORPORATION,9999999999.0,19500.0,,,,,N,,,,,,N,,1,,99
2020066770,4.0,5,3025 CASTOR AVE,,PHILADELPHIA,PA,19134,CASTOR MATERIALS,0.0,73280.0,,,,,N,,,,,,N,,2,,9
2020067666,5.0,1,3088 ELM POINT INDUSTRIAL DRIV,,ST. CHARLES,MO,63301,STL TRUCKING LLC,3143966922.0,80000.0,,,,,N,,,,,,N,,2,2523551.0,8
2020075075,99.0,8,1234 MARKET ST,,PHILA,PA,99999,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,13
2020075628,99.0,1,2727 N CENTRAL AVE,,PHOENIX,AZ,85004,UHAUL CO OF ARIZONA,0.0,14500.0,,,,,N,,,,,,N,,2,,9
2020076447,99.0,9,99,,99,PA,99999,PHILADELPHIA HOUSING AUTHORITY,9999999999.0,62000.0,,,,,N,,,,,,N,,1,,99
2020078055,2.0,3,PO BOX 568 - 501 N J AVE,,GLASSBORO,NJ,08028,ZONE STRIPING INC,6093771375.0,999999.0,,,,,N,,,,,,N,,2,547050.0,9
2020078619,5.0,1,PO BOX 25612,,RICHMOND,VA,23260,ESTES EXPRESS LINES,8043531900.0,80000.0,,,,,N,,,,,,N,,3,121018.0,8
2020084163,99.0,9,5746 NASSAU RD,,PHILADELPHIA,PA,19131,JAMES GRANT,9999999999.0,80000.0,,,,,N,,,,,,N,,2,,8
2020087001,5.0,1,469 INDUSTRIAL PARK DR,,MOUNT POCONO,PA,18344,MT POCONO TRANSPORTATION INC,5708396700.0,80000.0,,,,,N,,,,,,N,,1,2373149.0,8
2020089268,5.0,3,2149 CONSTANTINE DRIVE,,MARRERO,LA,70072,D E C TRUCK SERVICE,5044277743.0,80000.0,,,,,N,,,,,,N,,2,2383855.0,99
2020089453,2.0,4,1023 SOMERS POINT RD,,EGG HARBO TWP,NJ,08234,GBVB LLC,6096257771.0,26000.0,,,,,N,,,,,,N,,1,3379470.0,9
2020090258,99.0,9,UNK,,UNK,ZZ,99999,UNK,9999999999.0,999999.0,,,,,N,,,,,,N,,3,,99
2020090775,99.0,1,1112 ROUTE 41 SUITE 103,,SCHERERVILLE,IN,56375,EVANS DELIVERY CO,2155354300.0,80000.0,,,,,N,,,,,,N,,2,38111.0,9
2020096712,2.0,9,9355 BLUE GRASS RD,,PHILADELPHIA,PA,19114,PJP TRUCKING,8562208265.0,60000.0,,,,,N,,,,,,N,,2,2302886.0,9
2020100248,2.0,0,3147 WEST 169TH PL,,HAMMOND,IN,46323,UPS,6092203127.0,80000.0,,,,,N,,,,,,N,A-00249784,2,21800.0,99
2020102153,3.0,3,2705 BLACK LAKE PL STE,,PHILADELPHIA,PA,19154,RICCI'S TRANSPORT RECOVERY &TOWI,2157251600.0,26000.0,,,,,N,,,,,,N,,2,9999999.0,9
2020103288,2.0,9,7500 LINDBERGH BLVD,,PHILADELPHIA,PA,19134,US POSTAL SERVICE,2157494378.0,80000.0,,,,,N,,,,,,N,,2,,9
2020107815,99.0,0,10220 CLARKE ST,,PHILA,PA,19116,"JANTAEV,PAMIR",2159999999.0,80000.0,,,,,N,,,,,,N,,3,,4
2020109322,2.0,1,7800 OLD ALEXANDRIA FERRY RD,,CLINTON,MD,20735,LIZ LOGISTICS LLC,2405336134.0,26000.0,,,,,N,,,,,,N,,1,2965758.0,3
2020109358,99.0,1,1410 STIRLING CT,,PHOENIXVILLE,PA,19460,E3 DIESEL SERVICES,9999999999.0,14000.0,,,,,N,,,,,,N,,2,,99
2020112546,99.0,9,8 WILDE AVE,,DREXEL HILL,PA,19026,NB TOWING AND RECOVERY,9999999999.0,16000.0,,,,,N,,,,,,N,,2,,99
2020112977,5.0,2,1861 TERRY DR,,JOLIET,IL,60436,QUALITY CARRIERS INC,8886798265.0,80000.0,3.0,,,,Y,2.0,,,,,N,,2,76600.0,8
